Frame,Visibility,X,Y,Z,Event,Timestamp
0,1,910.0,110.0,0.0,0,0.0
1,1,868.0,151.0,0.0,0,0.016666666666666666
2,1,830.0,190.0,0.0,0,0.03333333333333333
3,1,796.0,226.0,0.0,0,0.05
4,1,762.0,264.0,0.0,0,0.06666666666666667
5,1,726.0,301.0,0.0,0,0.08333333333333333
6,1,691.0,341.0,0.0,0,0.1
7,1,656.0,381.0,0.0,0,0.11666666666666667
8,1,621.0,421.0,0.0,0,0.13333333333333333
9,1,586.0,461.0,0.0,0,0.15
10,1,550.0,504.0,0.0,0,0.16666666666666666
11,1,515.0,547.0,0.0,0,0.18333333333333332
12,1,481.0,590.0,0.0,0,0.2
13,1,446.0,635.0,0.0,0,0.21666666666666667
14,1,412.0,681.0,0.0,0,0.23333333333333334
