Frame,Visibility,X,Y,Z,Event,Timestamp
0,1,1048.0,333.0,0.0,0,1652069599.890886
1,1,1048.0,324.0,0.0,0,1652069599.8992004
2,1,1048.0,318.0,0.0,0,1652069599.907539
3,1,1047.0,311.0,0.0,0,1652069599.9158895
4,1,1047.0,305.0,0.0,0,1652069599.924218
5,1,1046.0,302.0,0.0,0,1652069599.932514
6,1,1046.0,292.0,0.0,0,1652069599.940891
7,1,1048.0,287.0,0.0,0,1652069599.9492
8,1,1047.0,283.0,0.0,0,1652069599.9575353
9,1,1046.0,278.0,0.0,0,1652069599.965866
10,1,1045.0,272.0,0.0,0,1652069599.974193
11,1,1047.0,269.0,0.0,0,1652069599.982539
12,1,1052.0,262.0,0.0,0,1652069599.9908338
13,1,1052.0,259.0,0.0,0,1652069599.999204
14,1,1052.0,254.0,0.0,0,1652069600.007522
15,1,1051.0,251.0,0.0,0,1652069600.015863
16,1,1052.0,240.0,0.0,0,1652069600.024194
17,1,1052.0,240.0,0.0,0,1652069600.0325089
18,1,1050.0,233.0,0.0,0,1652069600.0407815
19,1,1050.0,230.0,0.0,0,1652069600.0491076
20,1,1051.0,227.0,0.0,0,1652069600.0574446
21,1,1051.0,223.0,0.0,0,1652069600.0657802
22,1,1051.0,219.0,0.0,0,1652069600.0740895
23,1,1051.0,216.0,0.0,0,1652069600.082491
24,1,1050.0,212.0,0.0,0,1652069600.09082
25,1,1050.0,208.0,0.0,0,1652069600.0991125
26,1,1050.0,204.0,0.0,0,1652069600.1074228
27,1,1050.0,202.0,0.0,0,1652069600.1157637
28,1,1049.0,198.0,0.0,0,1652069600.1241682
29,1,1048.0,196.0,0.0,0,1652069600.1324315
30,1,1048.0,193.0,0.0,0,1652069600.1407568
31,1,1050.0,188.0,0.0,0,1652069600.1490774
32,1,1048.0,187.0,0.0,0,1652069600.1574335
33,1,1049.0,184.0,0.0,0,1652069600.165784
34,1,1048.0,182.0,0.0,0,1652069600.174124
35,1,1047.0,180.0,0.0,0,1652069600.1824849
36,1,1046.0,179.0,0.0,0,1652069600.1908453
37,1,1046.0,175.0,0.0,0,1652069600.1991808
38,1,1045.0,173.0,0.0,0,1652069600.2075002
39,1,1045.0,171.0,0.0,0,1652069600.2158153
40,1,1045.0,169.0,0.0,0,1652069600.2241113
41,1,1045.0,169.0,0.0,0,1652069600.232429
42,1,1044.0,168.0,0.0,0,1652069600.2407992
43,1,1043.0,165.0,0.0,0,1652069600.2490978
44,1,1043.0,164.0,0.0,0,1652069600.2574096
45,1,1042.0,160.0,0.0,0,1652069600.2657406
46,1,1043.0,160.0,0.0,0,1652069600.274082
47,1,1043.0,159.0,0.0,0,1652069600.2824097
48,1,1043.0,159.0,0.0,0,1652069600.290733
49,1,1042.0,157.0,0.0,0,1652069600.2990687
50,1,1043.0,157.0,0.0,0,1652069600.3073988
51,1,1043.0,157.0,0.0,0,1652069600.3157437
52,1,1043.0,157.0,0.0,0,1652069600.3240829
53,1,1043.0,156.0,0.0,0,1652069600.3324058
54,1,1043.0,154.0,0.0,0,1652069600.3407376
55,1,1042.0,155.0,0.0,0,1652069600.3490672
56,1,1043.0,157.0,0.0,0,1652069600.357403
57,1,1043.0,156.0,0.0,0,1652069600.365729
58,1,1043.0,156.0,0.0,0,1652069600.3740728
59,1,1042.0,156.0,0.0,0,1652069600.3823972
60,1,1043.0,156.0,0.0,0,1652069600.3907435
61,1,1042.0,156.0,0.0,0,1652069600.3990595
62,1,1042.0,157.0,0.0,0,1652069600.4073918
63,1,1042.0,157.0,0.0,0,1652069600.4157486
64,1,1042.0,158.0,0.0,0,1652069600.424075
65,1,1041.0,158.0,0.0,0,1652069600.4323962
66,1,1041.0,158.0,0.0,0,1652069600.4407394
67,1,1041.0,159.0,0.0,0,1652069600.4490974
68,1,1042.0,159.0,0.0,0,1652069600.4574137
69,1,1044.0,160.0,0.0,0,1652069600.4657493
70,1,1043.0,162.0,0.0,0,1652069600.4740765
71,1,1042.0,163.0,0.0,0,1652069600.482401
72,1,1042.0,164.0,0.0,0,1652069600.4907274
73,1,1042.0,166.0,0.0,0,1652069600.499084
74,1,1043.0,167.0,0.0,0,1652069600.507391
75,1,1043.0,171.0,0.0,0,1652069600.5157435
76,1,1043.0,171.0,0.0,0,1652069600.5240812
77,1,1043.0,174.0,0.0,0,1652069600.5324025
78,1,1043.0,176.0,0.0,0,1652069600.5407252
79,1,1043.0,179.0,0.0,0,1652069600.5490742
80,1,1042.0,182.0,0.0,0,1652069600.557384
81,1,1042.0,183.0,0.0,0,1652069600.5657136
82,1,1044.0,186.0,0.0,0,1652069600.5740526
83,1,1043.0,192.0,0.0,0,1652069600.5823991
84,1,1042.0,192.0,0.0,0,1652069600.5907154
85,1,1041.0,194.0,0.0,0,1652069600.5990498
86,1,1043.0,197.0,0.0,0,1652069600.607397
87,1,1042.0,201.0,0.0,0,1652069600.6157246
88,1,1042.0,206.0,0.0,0,1652069600.6240554
