Frame,Visibility,X,Y,Z,Event,Timestamp
0,1,347.0,389.0,0.0,0,0.0
1,1,361.0,402.0,0.0,0,0.016666666666666666
2,1,381.0,416.0,0.0,0,0.03333333333333333
3,1,395.0,428.0,0.0,0,0.05
4,1,412.0,436.0,0.0,0,0.06666666666666667
5,1,429.0,448.0,0.0,0,0.08333333333333333
6,1,445.0,466.0,0.0,0,0.1
7,1,458.0,478.0,0.0,0,0.11666666666666667
8,1,470.0,491.0,0.0,0,0.13333333333333333
9,1,485.0,502.0,0.0,0,0.15
10,1,501.0,513.0,0.0,0,0.16666666666666666
11,1,517.0,528.0,0.0,0,0.18333333333333332
12,1,530.0,540.0,0.0,0,0.2
13,1,541.0,552.0,0.0,0,0.21666666666666667
14,1,553.0,563.0,0.0,0,0.23333333333333334
15,1,566.0,576.0,0.0,0,0.25
16,1,578.0,593.0,0.0,0,0.26666666666666666
17,1,589.0,606.0,0.0,0,0.2833333333333333
18,1,600.0,619.0,0.0,0,0.3
19,1,610.0,635.0,0.0,0,0.31666666666666665
20,1,620.0,650.0,0.0,0,0.3333333333333333
21,1,631.0,665.0,0.0,0,0.35
22,1,640.0,678.0,0.0,0,0.36666666666666664
23,1,649.0,694.0,0.0,0,0.38333333333333336
24,1,658.0,707.0,0.0,0,0.4
25,1,668.0,724.0,0.0,0,0.4166666666666667
26,1,676.0,737.0,0.0,0,0.43333333333333335
27,1,684.0,753.0,0.0,0,0.45
28,1,692.0,770.0,0.0,0,0.4666666666666667
29,1,700.0,785.0,0.0,0,0.48333333333333334
30,1,708.0,801.0,0.0,0,0.5
31,1,717.0,817.0,0.0,0,0.5166666666666667
32,1,723.0,834.0,0.0,0,0.5333333333333333
33,1,726.0,834.0,0.0,0,0.55
