Frame,Visibility,X,Y,Z,Event,Timestamp
0,1,1.6725293034471589,4.021483210829896,2.0313664920903847,0,1652070075.0836818
1,1,1.727376057190022,3.861519876066581,2.056915500651423,0,1652070075.0919676
2,1,1.7454040658944427,3.615542987665527,2.0578144610433093,0,1652070075.1002903
3,1,1.766896775929346,3.4336340037157957,2.0552056064549764,0,1652070075.108645
4,1,1.7877990510046278,3.2567903613487377,2.052778821027727,0,1652070075.1169631
5,1,1.8106259264662945,3.055099542168457,2.0362998588356445,0,1652070075.1253462
6,1,1.8242963803407173,2.851975922682593,2.031744081589136,0,1652070075.1336284
7,1,1.848570368195748,2.713608932556681,2.00379703264088,0,1652070075.1419554
8,1,1.8741069977329932,2.5738024933470243,1.9974949726978577,0,1652070075.1502805
9,1,1.9087012923118123,2.435872296616565,1.991863858186289,0,1652070075.1586616
10,1,1.905969083088238,2.280049121697413,1.9674625599328397,0,1652070075.166993
11,1,1.9224686754406168,2.138346830003496,1.9678114158948408,0,1652070075.175294
12,1,1.9392082899509235,1.9990874585620613,1.972407901577433,0,1652070075.183634
13,1,1.95595147516573,1.837808821052114,1.9399771604222769,0,1652070075.1919737
14,1,1.978098455373104,1.7169567589264745,1.931383275463435,0,1652070075.2003565
15,1,1.991255931819492,1.603329019639596,1.9313109468363536,0,1652070075.208608
16,1,2.0161371655005738,1.5273861347396749,1.9152682307242577,0,1652070075.2169724
17,1,2.0175402830068863,1.3583995941256992,1.8999699875152427,0,1652070075.2252882
18,1,2.032339677137001,1.2246751248102492,1.8881484589032955,0,1652070075.2336223
19,1,2.0436424940487994,1.1215226827243008,1.8812090221440556,0,1652070075.241938
20,1,2.0693259492936256,1.0251326159752088,1.8545075225357688,0,1652070075.2502725
21,1,2.073624827617062,0.9130616271678188,1.849042322065025,0,1652070075.2585683
22,1,2.083617590719112,0.8131002520241533,1.8279451700336635,0,1652070075.266955
23,1,2.096585697976709,0.6954404425138699,1.818616420023188,0,1652070075.275294
24,1,2.114115811193888,0.6046327514658092,1.8073789777145195,0,1652070075.2835815
25,1,2.129772696522612,0.5280836313458889,1.7950267854155624,0,1652070075.291967
26,1,2.133045062433049,0.4192176425386991,1.775692758950515,0,1652070075.3002543
27,1,2.142948253519768,0.3264801092979029,1.7633472345030037,0,1652070075.3086376
28,1,2.146955338197716,0.2206483025209642,1.751621953771363,0,1652070075.3170238
29,1,2.161705989339694,0.1460980082628497,1.7329541267935478,0,1652070075.3252778
30,1,2.16888919487481,0.0737359629198041,1.717408144523097,0,1652070075.3335884
31,1,2.186195386278343,0.0353088020814771,1.6921225568096077,0,1652070075.3418877
32,1,2.1919796286049102,-0.0820933947321891,1.689205372738136,0,1652070075.3502357
33,1,2.2032120948946,-0.1863577052006804,1.6789998969606508,0,1652070075.35858
34,1,2.210610444747679,-0.2698662900201033,1.645449075549149,0,1652070075.3669784
35,1,2.221847329471621,-0.3078436336635862,1.640426327407995,0,1652070075.3752756
36,1,2.22520792532445,-0.4114496026203375,1.619820311565794,0,1652070075.3835535
37,1,2.232818738271354,-0.4837022712242618,1.6022459903303092,0,1652070075.3918931
38,1,2.230614598285639,-0.5869050052095613,1.5910389798453364,0,1652070075.400212
39,1,2.2423887997684764,-0.6467836908703013,1.563482088017376,0,1652070075.4085884
40,1,2.254135411823323,-0.7002535684569672,1.54069140215162,0,1652070075.4168682
41,1,2.2658828618126954,-0.7538078639152501,1.5212300395328748,0,1652070075.425206
42,1,2.2775890648245567,-0.8073789159674042,1.5050143135195198,0,1652070075.433566
43,1,2.2726430708217893,-0.8877481371403193,1.49445051503292,0,1652070075.4418936
44,1,2.278321604917201,-0.954960652564122,1.463159170076121,0,1652070075.4502044
45,1,2.2789590464977003,-1.0202559023457338,1.4382400158579949,0,1652070075.4585333
46,1,2.2873979004356904,-1.103954303097981,1.4207182117038617,0,1652070075.4668777
47,1,2.298712632122061,-1.1546905537452077,1.405913798973665,0,1652070075.4752789
48,1,2.303399899862757,-1.202123823884014,1.387772498035802,0,1652070075.4836285
49,1,2.311542249539912,-1.2846805394951946,1.359380198009725,0,1652070075.4919329
50,1,2.316043129969884,-1.3335815252926222,1.3384279124298848,0,1652070075.5002546
51,1,2.323227247956209,-1.39854511915659,1.3248511654824349,0,1652070075.508582
52,1,2.3315648018651243,-1.4304677624439777,1.3014013330531489,0,1652070075.51694
53,1,2.3412309815682413,-1.4727793983842383,1.2684494634867378,0,1652070075.5252066
54,1,2.341927593358716,-1.5357134632835474,1.2489530880383448,0,1652070075.5336218
55,1,2.337487718916527,-1.6066652693277983,1.2276841157234402,0,1652070075.5419092
56,1,2.3535581994237376,-1.650317474905902,1.1939749959214043,0,1652070075.5502448
57,1,2.349089645722372,-1.7201813435744258,1.1761836268219847,0,1652070075.5585914
58,1,2.3588229250507524,-1.758945825359601,1.1509699227622987,0,1652070075.5669105
59,1,2.3634520694575207,-1.803966730931849,1.1298846257990511,0,1652070075.5752528
60,1,2.3697235158026966,-1.856845260065702,1.105937515330299,0,1652070075.5835638
61,1,2.375572833686641,-1.909969223992832,1.0875088600095346,0,1652070075.59194
62,1,2.3742501421483238,-1.952906350339716,1.0606398566959248,0,1652070075.600321
63,1,2.37392616322826,-2.006256165301157,1.0330666709704823,0,1652070075.608696
64,1,2.3842338833092795,-2.060174003560039,0.9941309848462822,0,1652070075.6169395
65,1,2.389541783451014,-2.1043390841999114,0.9640534765993536,0,1652070075.625208
66,1,2.3899520170842776,-2.15403002488638,0.9381887884171476,0,1652070075.6335769
67,1,2.404122009366197,-2.174408800793854,0.9099279979453267,0,1652070075.6419108
68,1,2.399977935935483,-2.2254946486476097,0.8971360599133391,0,1652070075.6503165
69,1,2.408259026953134,-2.2557048970337688,0.8694690280273581,0,1652070075.6586714
70,1,2.4029915331249048,-2.3158630206145,0.8394884013431761,0,1652070075.6669576
71,1,2.4041328317126536,-2.3636166996447563,0.8126198294953215,0,1652070075.6753116
72,1,2.410271396048137,-2.4057598899923915,0.7822259650617845,0,1652070075.6836357
73,1,2.41649509984038,-2.44776689511786,0.7521715794526546,0,1652070075.69196
74,1,2.425746368812553,-2.4785315318039896,0.7154791045294739,0,1652070075.7002797
75,1,2.419954080329089,-2.524798177657612,0.6931102586629982,0,1652070075.7086024
76,1,2.420320757514308,-2.5615205469117743,0.6705850823847513,0,1652070075.716887
77,1,2.4253197185621382,-2.596680346527255,0.6361052057945147,0,1652070075.7252166
78,1,2.428639854220356,-2.6379245624014684,0.595566807889008,0,1652070075.7335582
79,1,2.427209469305716,-2.687564885758616,0.5678123535964781,0,1652070075.7418723
