Frame,Visibility,X,Y,Z,Event,Timestamp
0,1,512.0,115.0,0.0,0,1652069402.687507
1,1,524.0,119.0,0.0,0,1652069402.6958396
2,1,535.0,122.0,0.0,0,1652069402.7041807
3,1,543.0,125.0,0.0,0,1652069402.7125037
4,1,552.0,130.0,0.0,0,1652069402.720763
5,1,562.0,136.0,0.0,0,1652069402.7291756
6,1,571.0,140.0,0.0,0,1652069402.7374694
7,1,580.0,144.0,0.0,0,1652069402.7458336
8,1,591.0,148.0,0.0,0,1652069402.7540977
9,1,599.0,151.0,0.0,0,1652069402.762486
10,1,608.0,156.0,0.0,0,1652069402.770818
11,1,616.0,159.0,0.0,0,1652069402.7791593
12,1,626.0,164.0,0.0,0,1652069402.7875051
13,1,634.0,169.0,0.0,0,1652069402.7958298
14,1,642.0,172.0,0.0,0,1652069402.804068
15,1,650.0,176.0,0.0,0,1652069402.8124795
16,1,659.0,181.0,0.0,0,1652069402.8208003
17,1,667.0,185.0,0.0,0,1652069402.8290665
18,1,673.0,189.0,0.0,0,1652069402.837471
19,1,680.0,194.0,0.0,0,1652069402.845806
20,1,689.0,197.0,0.0,0,1652069402.8541458
21,1,696.0,204.0,0.0,0,1652069402.8624444
22,1,705.0,208.0,0.0,0,1652069402.8708148
23,1,712.0,213.0,0.0,0,1652069402.8790748
24,1,720.0,216.0,0.0,0,1652069402.8874445
25,1,727.0,222.0,0.0,0,1652069402.8958068
26,1,735.0,227.0,0.0,0,1652069402.9041612
27,1,744.0,234.0,0.0,0,1652069402.9123976
28,1,751.0,240.0,0.0,0,1652069402.9208307
29,1,758.0,241.0,0.0,0,1652069402.92918
30,1,764.0,251.0,0.0,0,1652069402.9374795
31,1,773.0,255.0,0.0,0,1652069402.945806
32,1,779.0,259.0,0.0,0,1652069402.9541533
33,1,786.0,265.0,0.0,0,1652069402.9624686
34,1,793.0,270.0,0.0,0,1652069402.9708412
35,1,801.0,278.0,0.0,0,1652069402.9791508
36,1,806.0,283.0,0.0,0,1652069402.9874218
37,1,815.0,287.0,0.0,0,1652069402.9958084
38,1,821.0,293.0,0.0,0,1652069403.0041752
39,1,827.0,299.0,0.0,0,1652069403.0125802
40,1,833.0,305.0,0.0,0,1652069403.0207984
41,1,841.0,311.0,0.0,0,1652069403.0292072
42,1,848.0,318.0,0.0,0,1652069403.0374856
43,1,854.0,324.0,0.0,0,1652069403.0458171
44,1,859.0,332.0,0.0,0,1652069403.0541725
45,1,866.0,337.0,0.0,0,1652069403.0625248
46,1,872.0,344.0,0.0,0,1652069403.0707994
47,1,878.0,351.0,0.0,0,1652069403.0791223
48,1,883.0,358.0,0.0,0,1652069403.0874672
49,1,888.0,364.0,0.0,0,1652069403.0957842
50,1,894.0,372.0,0.0,0,1652069403.1040509
51,1,901.0,378.0,0.0,0,1652069403.112461
52,1,908.0,385.0,0.0,0,1652069403.1208098
53,1,914.0,391.0,0.0,0,1652069403.1292057
54,1,919.0,399.0,0.0,0,1652069403.1374848
55,1,924.0,409.0,0.0,0,1652069403.1458435
56,1,931.0,414.0,0.0,0,1652069403.154168
57,1,937.0,421.0,0.0,0,1652069403.1625
58,1,942.0,429.0,0.0,0,1652069403.1709971
59,1,947.0,437.0,0.0,0,1652069403.17937
60,1,951.0,443.0,0.0,0,1652069403.1875634
61,1,956.0,451.0,0.0,0,1652069403.1958752
62,1,961.0,457.0,0.0,0,1652069403.204245
63,1,967.0,465.0,0.0,0,1652069403.212546
64,1,972.0,477.0,0.0,0,1652069403.2208748
65,1,977.0,484.0,0.0,0,1652069403.2291627
66,1,982.0,492.0,0.0,0,1652069403.2373888
67,1,987.0,499.0,0.0,0,1652069403.2458186
68,1,990.0,507.0,0.0,0,1652069403.2542105
69,1,995.0,514.0,0.0,0,1652069403.2624676
70,1,999.0,520.0,0.0,0,1652069403.2708905
71,1,1004.0,529.0,0.0,0,1652069403.2791982
72,1,1007.0,536.0,0.0,0,1652069403.2873838
73,1,1011.0,546.0,0.0,0,1652069403.2958176
74,1,1016.0,554.0,0.0,0,1652069403.3042135
75,1,1021.0,562.0,0.0,0,1652069403.312457
76,1,1024.0,570.0,0.0,0,1652069403.3208525
77,1,1027.0,579.0,0.0,0,1652069403.3292036
78,1,1031.0,589.0,0.0,0,1652069403.3374584
79,1,1035.0,596.0,0.0,0,1652069403.3458302
80,1,1039.0,605.0,0.0,0,1652069403.3541222
81,1,1043.0,613.0,0.0,0,1652069403.3625095
82,1,1046.0,620.0,0.0,0,1652069403.3708694
83,1,1050.0,630.0,0.0,0,1652069403.379188
84,1,1053.0,638.0,0.0,0,1652069403.387515
85,1,1056.0,647.0,0.0,0,1652069403.3958611
86,1,1060.0,654.0,0.0,0,1652069403.404139
87,1,1063.0,661.0,0.0,0,1652069403.4124534
