Frame,Visibility,X,Y,Z,Event,Timestamp
0,1,759.0,402.0,0.0,0,1654596614.6180625
1,1,758.0,391.0,0.0,0,1654596614.62643
2,1,757.0,377.0,0.0,0,1654596614.6347637
3,1,755.0,366.0,0.0,0,1654596614.6430578
4,1,754.0,355.0,0.0,0,1654596614.651363
5,1,752.0,344.0,0.0,0,1654596614.659814
6,1,751.0,333.0,0.0,0,1654596614.668125
7,1,750.0,322.0,0.0,0,1654596614.6764069
8,1,749.0,311.0,0.0,0,1654596614.6847718
9,1,748.0,300.0,0.0,0,1654596614.6930838
10,1,747.0,291.0,0.0,0,1654596614.7014246
11,1,746.0,281.0,0.0,0,1654596614.7097554
12,1,745.0,271.0,0.0,0,1654596614.718037
13,1,744.0,261.0,0.0,0,1654596614.726418
14,1,744.0,253.0,0.0,0,1654596614.734788
15,1,743.0,244.0,0.0,0,1654596614.743111
16,1,743.0,234.0,0.0,0,1654596614.7513833
17,1,742.0,226.0,0.0,0,1654596614.75976
18,1,742.0,217.0,0.0,0,1654596614.768092
19,1,741.0,208.0,0.0,0,1654596614.776416
20,1,740.0,202.0,0.0,0,1654596614.784783
21,1,740.0,193.0,0.0,0,1654596614.7930906
22,1,739.0,185.0,0.0,0,1654596614.8013966
23,1,738.0,179.0,0.0,0,1654596614.8097472
24,1,737.0,173.0,0.0,0,1654596614.818071
25,1,736.0,165.0,0.0,0,1654596614.826416
26,1,734.0,157.0,0.0,0,1654596614.8347893
27,1,734.0,149.0,0.0,0,1654596614.8430967
28,1,733.0,142.0,0.0,0,1654596614.851467
29,1,733.0,135.0,0.0,0,1654596614.859733
30,1,732.0,129.0,0.0,0,1654596614.8680506
31,1,731.0,124.0,0.0,0,1654596614.8763857
32,1,730.0,118.0,0.0,0,1654596614.8847418
33,1,729.0,112.0,0.0,0,1654596614.8929367
34,1,728.0,106.0,0.0,0,1654596614.9013884
35,1,726.0,101.0,0.0,0,1654596614.9097252
36,1,725.0,96.0,0.0,0,1654596614.918082
37,1,724.0,91.0,0.0,0,1654596614.9262586
38,1,723.0,86.0,0.0,0,1654596614.934697
39,1,722.0,82.0,0.0,0,1654596614.942954
40,1,721.0,76.0,0.0,0,1654596614.9513855
41,1,720.0,73.0,0.0,0,1654596614.9597251
42,1,720.0,68.0,0.0,0,1654596614.968051
43,1,719.0,65.0,0.0,0,1654596614.9763803
44,1,718.0,61.0,0.0,0,1654596614.9847157
45,1,717.0,58.0,0.0,0,1654596614.993011
46,1,715.0,54.0,0.0,0,1654596615.001403
47,1,714.0,51.0,0.0,0,1654596615.009767
48,1,713.0,49.0,0.0,0,1654596615.0180776
49,1,712.0,46.0,0.0,0,1654596615.0263753
50,1,711.0,43.0,0.0,0,1654596615.0347297
51,1,710.0,40.0,0.0,0,1654596615.0430722
52,1,709.0,38.0,0.0,0,1654596615.051396
53,1,708.0,35.0,0.0,0,1654596615.05967
54,1,708.0,34.0,0.0,0,1654596615.0680475
55,1,706.0,32.0,0.0,0,1654596615.0763907
56,1,706.0,32.0,0.0,0,1654596615.0847173
57,1,705.0,29.0,0.0,0,1654596615.092975
58,1,704.0,28.0,0.0,0,1654596615.1012857
59,1,703.0,26.0,0.0,0,1654596615.1096935
60,1,702.0,26.0,0.0,0,1654596615.1180575
61,1,701.0,26.0,0.0,0,1654596615.1263125
62,1,700.0,26.0,0.0,0,1654596615.134738
63,1,699.0,26.0,0.0,0,1654596615.14305
64,1,697.0,25.0,0.0,0,1654596615.1513665
65,1,696.0,25.0,0.0,0,1654596615.15969
66,1,696.0,26.0,0.0,0,1654596615.1680608
67,1,696.0,26.0,0.0,0,1654596615.1764228
68,1,697.0,26.0,0.0,0,1654596615.1847022
69,1,695.0,27.0,0.0,0,1654596615.193037
70,1,693.0,27.0,0.0,0,1654596615.2013755
71,1,693.0,29.0,0.0,0,1654596615.2096958
72,1,692.0,32.0,0.0,0,1654596615.2180157
73,1,690.0,34.0,0.0,0,1654596615.2263713
74,1,689.0,37.0,0.0,0,1654596615.23471
75,1,689.0,39.0,0.0,0,1654596615.243011
76,1,688.0,41.0,0.0,0,1654596615.2514107
77,1,686.0,43.0,0.0,0,1654596615.259703
78,1,685.0,46.0,0.0,0,1654596615.2680266
79,1,683.0,50.0,0.0,0,1654596615.27638
80,1,682.0,53.0,0.0,0,1654596615.2846775
81,1,680.0,57.0,0.0,0,1654596615.2930062
82,1,679.0,61.0,0.0,0,1654596615.3013942
83,1,678.0,65.0,0.0,0,1654596615.30962
84,1,677.0,70.0,0.0,0,1654596615.3180523
85,1,676.0,75.0,0.0,0,1654596615.3263538
86,1,675.0,80.0,0.0,0,1654596615.3346903
87,1,674.0,86.0,0.0,0,1654596615.342999
88,1,673.0,93.0,0.0,0,1654596615.3513565
89,1,672.0,98.0,0.0,0,1654596615.359684
90,1,670.0,104.0,0.0,0,1654596615.3679895
91,1,669.0,112.0,0.0,0,1654596615.376304
92,1,667.0,118.0,0.0,0,1654596615.3846543
93,1,666.0,126.0,0.0,0,1654596615.3930302
94,1,665.0,133.0,0.0,0,1654596615.4013305
95,1,664.0,140.0,0.0,0,1654596615.4096797
96,1,662.0,149.0,0.0,0,1654596615.4179971
97,1,661.0,157.0,0.0,0,1654596615.4263391
98,1,660.0,167.0,0.0,0,1654596615.4346762
99,1,658.0,175.0,0.0,0,1654596615.4430194
100,1,657.0,187.0,0.0,0,1654596615.451337
101,1,655.0,196.0,0.0,0,1654596615.459658
102,1,654.0,207.0,0.0,0,1654596615.4679496
103,1,652.0,218.0,0.0,0,1654596615.4763696
104,1,651.0,231.0,0.0,0,1654596615.484666
105,1,650.0,244.0,0.0,0,1654596615.492995
106,1,648.0,256.0,0.0,0,1654596615.5013187
107,1,646.0,268.0,0.0,0,1654596615.5096912
108,1,645.0,281.0,0.0,0,1654596615.5179772
109,1,644.0,297.0,0.0,0,1654596615.5262733
110,1,643.0,310.0,0.0,0,1654596615.53467
111,1,640.0,326.0,0.0,0,1654596615.543028
112,1,638.0,340.0,0.0,0,1654596615.5513692
113,1,636.0,354.0,0.0,0,1654596615.559659
114,1,634.0,370.0,0.0,0,1654596615.5680008
115,1,633.0,387.0,0.0,0,1654596615.5763123
116,1,632.0,404.0,0.0,0,1654596615.5846894
117,1,630.0,423.0,0.0,0,1654596615.5930192
118,1,628.0,440.0,0.0,0,1654596615.6013288
119,1,627.0,459.0,0.0,0,1654596615.6096692
120,1,625.0,477.0,0.0,0,1654596615.6179967
121,1,626.0,494.0,0.0,0,1654596615.6262293
122,1,625.0,517.0,0.0,0,1654596615.6345408
123,1,624.0,537.0,0.0,0,1654596615.6429625
124,1,623.0,556.0,0.0,0,1654596615.6513777
125,1,622.0,578.0,0.0,0,1654596615.659684
126,1,621.0,601.0,0.0,0,1654596615.6679375
127,1,619.0,621.0,0.0,0,1654596615.676333
128,1,618.0,643.0,0.0,0,1654596615.6846037
129,1,617.0,663.0,0.0,0,1654596615.6929457
130,1,616.0,687.0,0.0,0,1654596615.7013285
131,1,616.0,709.0,0.0,0,1654596615.7096548
132,1,615.0,731.0,0.0,0,1654596615.7179954
133,1,614.0,753.0,0.0,0,1654596615.7263343
134,1,614.0,778.0,0.0,0,1654596615.7346373
135,1,613.0,800.0,0.0,0,1654596615.7429326
136,1,614.0,823.0,0.0,0,1654596615.7512927
137,1,612.0,844.0,0.0,0,1654596615.7596543
138,1,612.0,870.0,0.0,0,1654596615.768007
139,1,612.0,892.0,0.0,0,1654596615.7763014
140,1,612.0,916.0,0.0,0,1654596615.784593
141,1,612.0,937.0,0.0,0,1654596615.7928574
142,1,613.0,960.0,0.0,0,1654596615.801266
143,1,614.0,983.0,0.0,0,1654596615.809651
144,1,614.0,997.0,0.0,0,1654596615.817975
