Frame,Visibility,X,Y,Z,Event,Timestamp
0,1,0.4936387839295211,0.5237855466386074,1.292169444373958,0,1654596614.6179738
1,1,0.4845928083458912,0.4965056613298506,1.3341366331813624,0,1654596614.6263597
2,1,0.475895868615989,0.4749723961629226,1.3789149483314005,0,1654596614.6346774
3,1,0.4664814510669915,0.4641643736105431,1.420048237954919,0,1654596614.643002
4,1,0.4580070748250449,0.4397678505594885,1.4597055381893296,0,1654596614.651323
5,1,0.4461619335645532,0.4184638485301769,1.4961668128723595,0,1654596614.6597362
6,1,0.4407058329132745,0.4073667826032625,1.5385006347026733,0,1654596614.668056
7,1,0.429990278113713,0.3744455154965556,1.571446117634956,0,1654596614.6763554
8,1,0.4246201428002191,0.3668263462160754,1.609236639000939,0,1654596614.684699
9,1,0.4168435148401985,0.3461034873226137,1.6466053946265256,0,1654596614.693017
10,1,0.4091315038657482,0.3241259581308566,1.678066908762896,0,1654596614.7013512
11,1,0.3990025444678117,0.2924184973739046,1.7080028225089336,0,1654596614.7096856
12,1,0.393882190065704,0.285805881784558,1.7421249728603383,0,1654596614.7179914
13,1,0.3865007336451423,0.2664728665464254,1.775479623361353,0,1654596614.7263515
14,1,0.3825695340574819,0.2449503960025105,1.802830293566496,0,1654596614.7346597
15,1,0.3753059815745672,0.2258175330993271,1.8323790428015347,0,1654596614.7429855
16,1,0.3714832982478833,0.2078881256346849,1.864085465736026,0,1654596614.7512856
17,1,0.3664838020686337,0.2015103394556706,1.891076084717337,0,1654596614.7596502
18,1,0.3606584771397285,0.1701846772898889,1.9192215691051384,0,1654596614.767984
19,1,0.3534457056641811,0.1541703048590903,1.9458313712460649,0,1654596614.7763135
20,1,0.348691939916413,0.1453754233642923,1.9682551063182567,0,1654596614.7846518
21,1,0.342860031362424,0.1170376782358311,1.993341761151691,0,1654596614.792972
22,1,0.3360517285810258,0.0994724816627137,2.018952350301887,0,1654596614.801298
23,1,0.3291246345022554,0.080770889809144,2.037019421682817,0,1654596614.809638
24,1,0.3225994978722657,0.0602143875124607,2.05772528537118,0,1654596614.8179655
25,1,0.317779256967816,0.0563487929925242,2.083650538278913,0,1654596614.826306
26,1,0.309650355612173,0.0530798726853836,2.109788956199548,0,1654596614.8346665
27,1,0.3041640858595011,0.0260127957436624,2.1308283149631904,0,1654596614.8429842
28,1,0.2974243579433542,0.0099455216341613,2.1512910504291853,0,1654596614.851412
29,1,0.2919852173795575,-0.0171243968044133,2.168380771934291,0,1654596614.859656
30,1,0.2852658452672035,-0.033462705041162,2.184952457387502,0,1654596614.86798
31,1,0.2789277626595292,-0.0522395594671003,2.20033450329869,0,1654596614.8763132
32,1,0.2723154472305411,-0.0682153564236643,2.2168778612478586,0,1654596614.8846617
33,1,0.2659683177659141,-0.0850199303498569,2.2347371462207044,0,1654596614.8929362
34,1,0.2594502122718558,-0.1006597285592929,2.2512752114776498,0,1654596614.9013195
35,1,0.2515454950771897,-0.1062674601570865,2.267481903881673,0,1654596614.909645
36,1,0.2452486066019277,-0.1234894511082652,2.2814281525878903,0,1654596614.917994
37,1,0.2369427081680846,-0.149567024274393,2.290526566316487,0,1654596614.9262676
38,1,0.2307676272215292,-0.1664532284484605,2.3044058262005542,0,1654596614.9346647
39,1,0.2263437592794028,-0.1741205741411324,2.317898430877697,0,1654596614.9429502
40,1,0.2178205186320891,-0.1965695066910936,2.3283112587222177,0,1654596614.9513068
41,1,0.2116400995120906,-0.2145402230466951,2.3342889316348696,0,1654596614.9596553
42,1,0.2082902013601381,-0.2290929788939815,2.3455014186380705,0,1654596614.9679842
43,1,0.2007685134091475,-0.2574026834754155,2.3490969497812,0,1654596614.9763093
44,1,0.1945576364585172,-0.2730728898884473,2.3576881249308204,0,1654596614.9846492
45,1,0.1883287327330522,-0.2893445739746048,2.362346147538039,0,1654596614.9929738
46,1,0.1807126456503428,-0.2951685395429115,2.374608994329748,0,1654596615.0013394
47,1,0.1745615854823896,-0.3112742753490619,2.3792458417948725,0,1654596615.009694
48,1,0.1689424160292535,-0.3303458396927475,2.382343008502059,0,1654596615.0180106
49,1,0.1626193072864068,-0.3449719108346548,2.3857822213216933,0,1654596615.0263176
50,1,0.1566075226778401,-0.3606975130241703,2.3903999466088983,0,1654596615.0346694
51,1,0.1503643671307508,-0.375148199713299,2.393821572912504,0,1654596615.0429552
52,1,0.1449511154658567,-0.3936860502997737,2.3968829102274496,0,1654596615.0512886
53,1,0.1370574073822202,-0.4154562053025529,2.3955752430745814,0,1654596615.0595837
54,1,0.1324784739676111,-0.4397711638193909,2.387642180213544,0,1654596615.0679457
75,1,0.0269995907218497,-0.7777126245386413,2.2421886974056986,0,1654596615.2429118
76,1,0.0230700284189615,-0.784165554299278,2.2317605434146137,0,1654596615.2512834
77,1,0.0157110815790167,-0.7985303317333949,2.2197597645232765,0,1654596615.2596004
78,1,0.0086994458428638,-0.8245777539271398,2.1972175200645925,0,1654596615.2679248
79,1,0.0020835906433042,-0.8412787175347799,2.181143802807759,0,1654596615.2762644
80,1,-0.0027941220703916,-0.8533164317169606,2.1644423726622004,0,1654596615.2845826
81,1,-0.0085797433654397,-0.8620179848155961,2.1503118729913107,0,1654596615.2929077
82,1,-0.0126217906651789,-0.8772572017394392,2.13379718821945,0,1654596615.3012662
83,1,-0.0181728424800154,-0.8955667155666001,2.112207314876025,0,1654596615.309554
